frame	time	bmRequestType	bRequest	wValue	wIndex	wLength	dataOUT
12191	16.496143000	0x40	192	0x5066	0	3	9b0116
12193	16.496267000	0xc0	192	0x5066	0	1	
12195	16.497141000	0x40	192	0x5066	0	3	9b0117
12197	16.497266000	0xc0	192	0x5066	0	1	
12199	16.498161000	0x40	192	0x5066	0	3	9b0117
12201	16.498399000	0xc0	192	0x5066	0	1	
12204	16.499275000	0x40	192	0x5066	0	3	9b0117
12206	16.499395000	0xc0	192	0x5066	0	1	
12208	16.500269000	0x40	192	0x5066	0	3	9b0117
12210	16.500393000	0xc0	192	0x5066	0	1	
12212	16.501273000	0x40	192	0x5066	0	3	9b0117
12214	16.501390000	0xc0	192	0x5066	0	1	
12218	16.502268000	0x40	192	0x5066	0	3	9b0117
12220	16.502393000	0xc0	192	0x5066	0	1	
12223	16.503276000	0x40	192	0x5066	0	3	9b0117
12225	16.503394000	0xc0	192	0x5066	0	1	
12227	16.504272000	0x40	192	0x5066	0	3	9b0117
12229	16.504393000	0xc0	192	0x5066	0	1	
12231	16.505329000	0x40	192	0x5066	0	3	9b0117
12233	16.505522000	0xc0	192	0x5066	0	1	
12235	16.506407000	0x40	192	0x5066	0	3	9b0117
12237	16.506522000	0xc0	192	0x5066	0	1	
12240	16.507496000	0x40	192	0x5066	0	3	9b0117
12242	16.507653000	0xc0	192	0x5066	0	1	
12244	16.508525000	0x40	192	0x5066	0	3	9b0117
12246	16.508647000	0xc0	192	0x5066	0	1	
12248	16.509536000	0x40	192	0x5066	0	3	9b0117
12250	16.509778000	0xc0	192	0x5066	0	1	
12252	16.510653000	0x40	192	0x5066	0	3	9b0117
12254	16.510770000	0xc0	192	0x5066	0	1	
12257	16.511667000	0x40	192	0x5066	0	3	9b0117
12259	16.511904000	0xc0	192	0x5066	0	1	
12263	16.512776000	0x40	192	0x5066	0	3	9b0117
12265	16.512896000	0xc0	192	0x5066	0	1	
12267	16.513776000	0x40	192	0x5066	0	3	9b0117
12269	16.513892000	0xc0	192	0x5066	0	1	
12271	16.514771000	0x40	192	0x5066	0	3	9b0117
12274	16.515091000	0xc0	192	0x5066	0	1	
12276	16.515773000	0x40	192	0x5066	0	3	9b0117
12278	16.515893000	0xc0	192	0x5066	0	1	
12280	16.516779000	0x40	192	0x5066	0	3	9b0117
12282	16.516896000	0xc0	192	0x5066	0	1	
12284	16.517772000	0x40	192	0x5066	0	3	9b0117
12286	16.517895000	0xc0	192	0x5066	0	1	
12288	16.518775000	0x40	192	0x5066	0	3	9b0117
12291	16.519112000	0xc0	192	0x5066	0	1	
12293	16.519778000	0x40	192	0x5066	0	3	9b0117
12295	16.519896000	0xc0	192	0x5066	0	1	
12297	16.520779000	0x40	192	0x5066	0	3	9b0117
12299	16.520898000	0xc0	192	0x5066	0	1	
12301	16.521778000	0x40	192	0x5066	0	3	9b0117
12303	16.521898000	0xc0	192	0x5066	0	1	
12307	16.522780000	0x40	192	0x5066	0	3	9b0117
12310	16.523132000	0xc0	192	0x5066	0	1	
12312	16.523779000	0x40	192	0x5066	0	3	9b0117
12314	16.523899000	0xc0	192	0x5066	0	1	
12316	16.524781000	0x40	192	0x5066	0	3	9b0117
12318	16.525029000	0xc0	192	0x5066	0	1	
12320	16.525900000	0x40	192	0x5066	0	3	9b0117
12322	16.526043000	0xc0	192	0x5066	0	1	
12325	16.527109000	0x40	192	0x5066	0	3	9b0117
12327	16.527275000	0xc0	192	0x5066	0	1	
12329	16.528174000	0x40	192	0x5066	0	3	9b0117
12331	16.528398000	0xc0	192	0x5066	0	1	
12333	16.529328000	0x40	192	0x5066	0	3	9b0117
12335	16.529565000	0xc0	192	0x5066	0	1	
12359	16.537824000	0x40	192	0x5066	0	3	9b0116
12361	16.538025000	0xc0	192	0x5066	0	1	
12364	16.540919000	0x40	192	0x5066	0	3	9b0116
12366	16.541160000	0xc0	192	0x5066	0	1	
12371	16.543908000	0x40	192	0x5066	0	3	9b0116
12373	16.544145000	0xc0	192	0x5066	0	1	
12375	16.545020000	0x40	192	0x5066	0	3	9b0117
12377	16.545142000	0xc0	192	0x5066	0	1	
12379	16.546019000	0x40	192	0x5066	0	3	9b0117
12381	16.546142000	0xc0	192	0x5066	0	1	
12384	16.547087000	0x40	192	0x5066	0	3	9b0117
12386	16.547274000	0xc0	192	0x5066	0	1	
12388	16.548155000	0x40	192	0x5066	0	3	9b0117
12390	16.548268000	0xc0	192	0x5066	0	1	
12392	16.549153000	0x40	192	0x5066	0	3	9b0117
12394	16.549270000	0xc0	192	0x5066	0	1	
12396	16.550176000	0x40	192	0x5066	0	3	9b0117
12398	16.550393000	0xc0	192	0x5066	0	1	
12401	16.551269000	0x40	192	0x5066	0	3	9b0117
12403	16.551391000	0xc0	192	0x5066	0	1	
12407	16.552281000	0x40	192	0x5066	0	3	9b0117
12409	16.552401000	0xc0	192	0x5066	0	1	
12411	16.553275000	0x40	192	0x5066	0	3	9b0117
12413	16.553393000	0xc0	192	0x5066	0	1	
12415	16.554292000	0x40	192	0x5066	0	3	9b0117
12417	16.554535000	0xc0	192	0x5066	0	1	
12420	16.555417000	0x40	192	0x5066	0	3	9b0117
12422	16.555659000	0xc0	192	0x5066	0	1	
12424	16.556538000	0x40	192	0x5066	0	3	9b0117
12426	16.556782000	0xc0	192	0x5066	0	1	
12428	16.557663000	0x40	192	0x5066	0	3	9b0117
12430	16.557894000	0xc0	192	0x5066	0	1	
12432	16.558785000	0x40	192	0x5066	0	3	9b0117
12435	16.559243000	0xc0	192	0x5066	0	1	
12437	16.559793000	0x40	192	0x5066	0	3	9b0117
12439	16.560037000	0xc0	192	0x5066	0	1	
12441	16.560917000	0x40	192	0x5066	0	3	9b0117
12443	16.561162000	0xc0	192	0x5066	0	1	
12447	16.562039000	0x40	192	0x5066	0	3	9b0117
12449	16.562284000	0xc0	192	0x5066	0	1	
12452	16.563404000	0x40	192	0x5066	0	3	9b0117
12454	16.563663000	0xc0	192	0x5066	0	1	
12456	16.564540000	0x40	192	0x5066	0	3	9b0117
12458	16.564766000	0xc0	192	0x5066	0	1	
12460	16.565667000	0x40	192	0x5066	0	3	9b0117
12462	16.565908000	0xc0	192	0x5066	0	1	
12464	16.566792000	0x40	192	0x5066	0	3	9b0117
12467	16.567305000	0xc0	192	0x5066	0	1	
12469	16.567916000	0x40	192	0x5066	0	3	9b0117
12471	16.568163000	0xc0	192	0x5066	0	1	
12473	16.569041000	0x40	192	0x5066	0	3	9b0117
12475	16.569286000	0xc0	192	0x5066	0	1	
12477	16.570163000	0x40	192	0x5066	0	3	9b0117
12479	16.570402000	0xc0	192	0x5066	0	1	
12482	16.571313000	0x40	192	0x5066	0	3	9b0117
12484	16.571528000	0xc0	192	0x5066	0	1	
12488	16.572393000	0x40	192	0x5066	0	3	9b0117
12490	16.572524000	0xc0	192	0x5066	0	1	
12492	16.573410000	0x40	192	0x5066	0	3	9b0117
12494	16.573526000	0xc0	192	0x5066	0	1	
12496	16.574404000	0x40	192	0x5066	0	3	9b0117
12498	16.574525000	0xc0	192	0x5066	0	1	
12501	16.575403000	0x40	192	0x5066	0	3	9b0117
12503	16.575523000	0xc0	192	0x5066	0	1	
12505	16.576401000	0x40	192	0x5066	0	3	9b0117
12507	16.576519000	0xc0	192	0x5066	0	1	
12509	16.577404000	0x40	192	0x5066	0	3	9b0117
12511	16.577648000	0xc0	192	0x5066	0	1	
12513	16.578525000	0x40	192	0x5066	0	3	9b0117
12515	16.578641000	0xc0	192	0x5066	0	1	
12539	16.586752000	0x40	192	0x5066	0	3	9b0116
12542	16.587057000	0xc0	192	0x5066	0	1	
12544	16.589791000	0x40	192	0x5066	0	3	9b0116
12546	16.590029000	0xc0	192	0x5066	0	1	
12549	16.591835000	0x40	192	0x5066	0	3	9b0116
12553	16.592020000	0xc0	192	0x5066	0	1	
12555	16.592907000	0x40	192	0x5066	0	3	9b0117
12557	16.593149000	0xc0	192	0x5066	0	1	
12559	16.594021000	0x40	192	0x5066	0	3	9b0117
12561	16.594141000	0xc0	192	0x5066	0	1	
12563	16.595061000	0x40	192	0x5066	0	3	9b0117
12566	16.785606000	0xc0	192	0x5066	0	1	
12570	16.786387000	0x40	192	0x5066	0	3	9b0117
12572	16.786564000	0xc0	192	0x5066	0	1	
12578	16.787394000	0x40	192	0x5066	0	3	9b0117
12580	16.787513000	0xc0	192	0x5066	0	1	
12584	16.788397000	0x40	192	0x5066	0	3	9b0117
12586	16.788518000	0xc0	192	0x5066	0	1	
12590	16.789393000	0x40	192	0x5066	0	3	9b0117
12592	16.789519000	0xc0	192	0x5066	0	1	
12596	16.790396000	0x40	192	0x5066	0	3	9b0117
12598	16.790519000	0xc0	192	0x5066	0	1	
12604	16.791396000	0x40	192	0x5066	0	3	9b0117
12606	16.791517000	0xc0	192	0x5066	0	1	
12612	16.792393000	0x40	192	0x5066	0	3	9b0117
12614	16.792517000	0xc0	192	0x5066	0	1	
12618	16.793393000	0x40	192	0x5066	0	3	9b0117
12620	16.793515000	0xc0	192	0x5066	0	1	
12624	16.794393000	0x40	192	0x5066	0	3	9b0117
12626	16.794515000	0xc0	192	0x5066	0	1	
12632	16.795391000	0x40	192	0x5066	0	3	9b0117
12634	16.795514000	0xc0	192	0x5066	0	1	
12638	16.796391000	0x40	192	0x5066	0	3	9b0117
12640	16.796515000	0xc0	192	0x5066	0	1	
12644	16.797393000	0x40	192	0x5066	0	3	9b0117
12646	16.797516000	0xc0	192	0x5066	0	1	
12650	16.798404000	0x40	192	0x5066	0	3	9b0117
12652	16.798517000	0xc0	192	0x5066	0	1	
12658	16.799392000	0x40	192	0x5066	0	3	9b0117
12660	16.799512000	0xc0	192	0x5066	0	1	
12664	16.800392000	0x40	192	0x5066	0	3	9b0117
12666	16.800513000	0xc0	192	0x5066	0	1	
12670	16.801391000	0x40	192	0x5066	0	3	9b0117
12672	16.801514000	0xc0	192	0x5066	0	1	
12678	16.802396000	0x40	192	0x5066	0	3	9b0117
12680	16.802511000	0xc0	192	0x5066	0	1	
12686	16.803400000	0x40	192	0x5066	0	3	9b0117
12688	16.803514000	0xc0	192	0x5066	0	1	
12692	16.804397000	0x40	192	0x5066	0	3	9b0117
12694	16.804518000	0xc0	192	0x5066	0	1	
12698	16.805395000	0x40	192	0x5066	0	3	9b0117
12700	16.805519000	0xc0	192	0x5066	0	1	
12704	16.806393000	0x40	192	0x5066	0	3	9b0117
12706	16.806520000	0xc0	192	0x5066	0	1	
12712	16.807390000	0x40	192	0x5066	0	3	9b0117
12714	16.807513000	0xc0	192	0x5066	0	1	
12718	16.808392000	0x40	192	0x5066	0	3	9b0117
12720	16.808513000	0xc0	192	0x5066	0	1	
12764	16.817011000	0x40	192	0x5066	0	3	9b0116
12766	16.817140000	0xc0	192	0x5066	0	1	
12774	16.819748000	0x40	192	0x5066	0	3	9b0116
12776	16.819891000	0xc0	192	0x5066	0	1	
12786	16.822786000	0x40	192	0x5066	0	3	9b0116
12792	16.823024000	0xc0	192	0x5066	0	1	
12794	16.823893000	0x40	192	0x5066	0	3	9b0117
12798	16.824004000	0xc0	192	0x5066	0	1	
12800	16.824894000	0x40	192	0x5066	0	3	9b0117
12804	16.825069000	0xc0	192	0x5066	0	1	
12806	16.825895000	0x40	192	0x5066	0	3	9b0117
12810	16.826015000	0xc0	192	0x5066	0	1	
12814	16.827014000	0x40	192	0x5066	0	3	9b0117
12818	16.827139000	0xc0	192	0x5066	0	1	
12822	16.828018000	0x40	192	0x5066	0	3	9b0117
12824	16.828139000	0xc0	192	0x5066	0	1	
12828	16.829064000	0x40	192	0x5066	0	3	9b0117
12830	16.829264000	0xc0	192	0x5066	0	1	
12834	16.830137000	0x40	192	0x5066	0	3	9b0117
12836	16.830261000	0xc0	192	0x5066	0	1	
12842	16.831140000	0x40	192	0x5066	0	3	9b0117
12844	16.831262000	0xc0	192	0x5066	0	1	
12850	16.832143000	0x40	192	0x5066	0	3	9b0117
12852	16.832317000	0xc0	192	0x5066	0	1	
12856	16.833144000	0x40	192	0x5066	0	3	9b0117
12858	16.833261000	0xc0	192	0x5066	0	1	
12862	16.834139000	0x40	192	0x5066	0	3	9b0117
12864	16.834267000	0xc0	192	0x5066	0	1	
12870	16.835139000	0x40	192	0x5066	0	3	9b0117
12872	16.835263000	0xc0	192	0x5066	0	1	
12876	16.836140000	0x40	192	0x5066	0	3	9b0117
12878	16.836261000	0xc0	192	0x5066	0	1	
12882	16.837136000	0x40	192	0x5066	0	3	9b0117
12884	16.837262000	0xc0	192	0x5066	0	1	
12888	16.838140000	0x40	192	0x5066	0	3	9b0117
12890	16.838262000	0xc0	192	0x5066	0	1	
12896	16.839142000	0x40	192	0x5066	0	3	9b0117
12898	16.839264000	0xc0	192	0x5066	0	1	
12900	16.840145000	0x40	192	0x5066	0	3	9b0117
12902	16.840261000	0xc0	192	0x5066	0	1	
12906	16.841140000	0x40	192	0x5066	0	3	9b0117
12908	16.841315000	0xc0	192	0x5066	0	1	
12914	16.842139000	0x40	192	0x5066	0	3	9b0117
12916	16.842260000	0xc0	192	0x5066	0	1	
12922	16.843137000	0x40	192	0x5066	0	3	9b0117
12924	16.843311000	0xc0	192	0x5066	0	1	
12928	16.844142000	0x40	192	0x5066	0	3	9b0117
12930	16.844264000	0xc0	192	0x5066	0	1	
12934	16.845139000	0x40	192	0x5066	0	3	9b0117
12936	16.845263000	0xc0	192	0x5066	0	1	
12938	16.846143000	0x40	192	0x5066	0	3	9b0117
12940	16.846263000	0xc0	192	0x5066	0	1	
12945	16.847140000	0x40	192	0x5066	0	3	9b0117
12947	16.847264000	0xc0	192	0x5066	0	1	
12951	16.848139000	0x40	192	0x5066	0	3	9b0117
12953	16.848261000	0xc0	192	0x5066	0	1	
12957	16.849138000	0x40	192	0x5066	0	3	9b0117
12959	16.849261000	0xc0	192	0x5066	0	1	
12963	16.850137000	0x40	192	0x5066	0	3	9b0117
12965	16.850261000	0xc0	192	0x5066	0	1	
12970	16.851138000	0x40	192	0x5066	0	3	9b0117
12972	16.851315000	0xc0	192	0x5066	0	1	
12978	16.852138000	0x40	192	0x5066	0	3	9b0117
12980	16.852312000	0xc0	192	0x5066	0	1	
12982	16.853141000	0x40	192	0x5066	0	3	9b0117
12984	16.853261000	0xc0	192	0x5066	0	1	
12988	16.854140000	0x40	192	0x5066	0	3	9b0117
12990	16.854315000	0xc0	192	0x5066	0	1	
12995	16.855138000	0x40	192	0x5066	0	3	9b0117
12997	16.855260000	0xc0	192	0x5066	0	1	
13003	16.856262000	0x40	192	0x5066	0	3	9b010e
13005	16.856887000	0xc0	192	0x5066	0	1	
13009	16.857765000	0x40	192	0x509c	0	2	0002
13011	16.857886000	0x40	192	0x5066	0	3	9d0111
13015	16.858350000	0xc0	192	0x5066	0	1	
13018	16.859264000	0x40	192	0x509c	0	2	0002
13020	16.859387000	0x40	192	0x5066	0	3	9d0112
13022	16.859888000	0xc0	192	0x5066	0	1	
13026	16.860769000	0x40	192	0x509c	0	2	0002
13028	16.860887000	0x40	192	0x5066	0	3	9d0140
13032	16.861388000	0xc0	192	0x5066	0	1	
13038	16.862269000	0x40	192	0x509c	0	2	0002
13040	16.862387000	0x40	192	0x5066	0	3	9d0141
13043	16.863018000	0xc0	192	0x5066	0	1	
13045	16.863769000	0x40	192	0x509c	0	2	0002
13047	16.863886000	0x40	192	0x5066	0	3	9d0142
13051	16.864386000	0xc0	192	0x5066	0	1	
13055	16.865260000	0x40	192	0x509c	0	2	0002
13057	16.865386000	0x40	192	0x5066	0	3	9d0143
13059	16.865889000	0xc0	192	0x5066	0	1	
13063	16.866766000	0x40	192	0x509c	0	2	0002
13067	16.867057000	0x40	192	0x5066	0	3	9d0144
13070	16.867387000	0xc0	192	0x5066	0	1	
13072	16.868264000	0x40	192	0x509c	0	2	0002
13074	16.868386000	0x40	192	0x5066	0	3	9d0145
13076	16.868892000	0xc0	192	0x5066	0	1	
13080	16.869766000	0x40	192	0x509c	0	2	0002
13082	16.869938000	0x40	192	0x5066	0	3	9d0147
13086	16.870387000	0xc0	192	0x5066	0	1	
13091	16.871264000	0x40	192	0x5066	0	4	d4001003
13093	16.871386000	0x40	192	0x5066	0	4	d4000100
13097	16.872141000	0x40	192	0x5066	0	3	9b010e
13099	16.872889000	0xc0	192	0x5066	0	1	
13103	16.873768000	0x40	192	0x509c	0	2	0002
13105	16.873887000	0x40	192	0x5066	0	3	9d0111
13109	16.874388000	0xc0	192	0x5066	0	1	
13114	16.875263000	0x40	192	0x509c	0	2	0002
13116	16.875386000	0x40	192	0x5066	0	3	9d0112
13118	16.875887000	0xc0	192	0x5066	0	1	
13122	16.876765000	0x40	192	0x509c	0	2	0002
13124	16.876890000	0x40	192	0x5066	0	3	9d0140
13126	16.877391000	0xc0	192	0x5066	0	1	
13130	16.878264000	0x40	192	0x509c	0	2	0002
13132	16.878387000	0x40	192	0x5066	0	3	9d0141
13136	16.878970000	0xc0	192	0x5066	0	1	
13139	16.879765000	0x40	192	0x509c	0	2	0002
13141	16.879886000	0x40	192	0x5066	0	3	9d0142
13145	16.880386000	0xc0	192	0x5066	0	1	
13147	16.881267000	0x40	192	0x509c	0	2	0002
13149	16.881388000	0x40	192	0x5066	0	3	9d0143
13151	16.881889000	0xc0	192	0x5066	0	1	
13157	16.882764000	0x40	192	0x509c	0	2	0002
13161	16.883044000	0x40	192	0x5066	0	3	9d0144
13164	16.883387000	0xc0	192	0x5066	0	1	
13168	16.884262000	0x40	192	0x509c	0	2	0002
13170	16.884438000	0x40	192	0x5066	0	3	9d0145
13172	16.884887000	0xc0	192	0x5066	0	1	
13176	16.885774000	0x40	192	0x509c	0	2	0002
13178	16.885936000	0x40	192	0x5066	0	3	9d0147
13182	16.886387000	0xc0	192	0x5066	0	1	
13187	16.887263000	0x40	192	0x5066	0	4	d4001003
13189	16.887389000	0x40	192	0x5066	0	4	d4000100
13205	16.890765000	0x40	192	0x5066	0	3	9b0170
13210	16.891388000	0xc0	192	0x5066	0	1	
13287	16.905013000	0x40	192	0x5066	0	3	9b0190
13289	16.905637000	0xc0	192	0x5066	0	1	
13300	16.907264000	0x40	192	0x5066	0	3	9b01a3
13302	16.907889000	0xc0	192	0x5066	0	1	
13316	16.910392000	0x40	192	0x5066	0	3	9b0172
13327	16.913142000	0xc0	192	0x5066	0	1	
13333	18.134591000	0xc0	192	0x5066	0	1	
13337	18.135401000	0x40	192	0x509c	0	2	0002
13339	18.135514000	0x40	192	0x5066	0	3	9d0129
13341	18.136050000	0xc0	192	0x5066	0	1	
13343	18.136925000	0x40	192	0x509c	0	2	0002
13345	18.137149000	0x40	192	0x5066	0	3	9d0128
13347	18.137642000	0xc0	192	0x5066	0	1	
13349	18.138520000	0x40	192	0x509c	0	2	0001
13351	18.138641000	0x40	192	0x5066	0	3	9d0101
13355	18.139176000	0xc0	192	0x5066	0	1	
13357	18.140064000	0x40	192	0x509c	0	2	0002
13359	18.140275000	0x40	192	0x5066	0	3	9d0147
13361	18.140830000	0xc0	192	0x5066	0	1	
13363	18.141772000	0x40	192	0x509c	0	2	0000
13365	18.141888000	0x40	192	0x5066	0	3	9d015c
13369	18.142477000	0xc0	192	0x5066	0	1	
13373	18.143392000	0x40	192	0x509c	0	2	0000
13375	18.143514000	0x40	192	0x509c	0	2	e200
13377	18.144017000	0x40	192	0x509c	0	2	0000
13379	18.144549000	0x40	192	0x5066	0	3	9d0159
13381	18.145023000	0xc0	192	0x5066	0	1	
13383	18.145895000	0x40	192	0x509c	0	2	0000
13385	18.146011000	0x40	192	0x5066	0	3	9d015a
13387	18.146509000	0xc0	192	0x5066	0	1	
13391	18.147390000	0x40	192	0x509c	0	2	0002
13393	18.147515000	0x40	192	0x5066	0	3	9d0149
13395	18.148059000	0xc0	192	0x5066	0	1	
13397	18.148928000	0x40	192	0x509c	0	2	0002
13399	18.149142000	0x40	192	0x5066	0	3	9d014a
13401	18.149641000	0xc0	192	0x5066	0	1	
13403	18.150517000	0x40	192	0x509c	0	2	0002
13405	18.150641000	0x40	192	0x5066	0	3	9d0148
13409	18.151174000	0xc0	192	0x5066	0	1	
13413	18.152019000	0x40	192	0x509c	0	2	0001
13415	18.152143000	0x40	192	0x5066	0	3	9d0101
13417	18.152683000	0xc0	192	0x5066	0	1	
13419	18.153642000	0x40	192	0x509c	0	2	0001
13421	18.153764000	0x40	192	0x5066	0	3	9d0134
13423	18.154264000	0xc0	192	0x5066	0	1	
13427	18.155140000	0x40	192	0x509c	0	2	0002
13429	18.155266000	0x40	192	0x5066	0	3	9d010b
13431	18.155797000	0xc0	192	0x5066	0	1	
13433	18.156683000	0x40	192	0x509c	0	2	0002
13435	18.156851000	0x40	192	0x5066	0	3	9d010c
13437	18.157282000	0xc0	192	0x5066	0	1	
13439	18.158167000	0x40	192	0x509c	0	2	0002
13441	18.158438000	0x40	192	0x5066	0	3	9d010e
13445	18.159001000	0xc0	192	0x5066	0	1	
13447	18.159762000	0x40	192	0x509c	0	2	0002
13449	18.159885000	0x40	192	0x5066	0	3	9d0148
13451	18.160384000	0xc0	192	0x5066	0	1	
13453	18.161266000	0x40	192	0x509c	0	2	0002
13455	18.161407000	0x40	192	0x5066	0	3	9d010b
13457	18.161889000	0xc0	192	0x5066	0	1	
13461	18.162770000	0x40	192	0x509c	0	2	0002
13465	18.163046000	0x40	192	0x5066	0	3	9d0111
13467	18.163391000	0xc0	192	0x5066	0	1	
13469	18.164268000	0x40	192	0x509c	0	2	0002
13471	18.164389000	0x40	192	0x5066	0	3	9d0112
13473	18.164891000	0xc0	192	0x5066	0	1	
13475	18.165813000	0x40	192	0x509c	0	2	0002
13477	18.166034000	0x40	192	0x509c	0	2	2000
13479	18.166516000	0x40	192	0x5066	0	3	9b0109
13483	18.167044000	0xc0	192	0x5066	0	1	
13485	18.167925000	0x40	192	0x509c	0	2	0002
13487	18.168140000	0x40	192	0x5066	0	3	9d010b
13489	18.168639000	0xc0	192	0x5066	0	1	
13495	18.174406000	0x40	192	0x509c	0	2	0002
13497	18.174648000	0x40	192	0x5066	0	3	9d010b
13501	18.175143000	0xc0	192	0x5066	0	1	
13505	18.180776000	0x40	192	0x509c	0	2	0002
13507	18.181027000	0x40	192	0x5066	0	3	9d010b
13509	18.181515000	0xc0	192	0x5066	0	1	
13513	18.182414000	0x40	192	0x509c	0	2	0002
13515	18.182644000	0x40	192	0x5066	0	3	9d014b
13519	18.183140000	0xc0	192	0x5066	0	1	
13521	18.184018000	0x40	192	0x5066	0	3	9b010e
13523	18.184140000	0xc0	192	0x5066	0	1	
13573	18.290164000	0x40	198	0x0032	257	60	55803c006a800f006b80fe00018107000b82df000c823f000e820800488260009b82f0001182ff001282ff001182ff001282ff000e40d09a0e40809a
